"id","part_number","name","price","currency_id"
1080,35628,"Nokia E71 - микровыключатель ""On, Off""  (original)",50,1
1081,44373,"Nokia E72 - кнопка джойстика пластиковая (original)",50,1
1082,36032,"Nokia N70, N72, N95, N95 8Гб - микровыключатель ""On, Off"" (original)",100,1
1083,34174,"Nokia N73 - скотч джойстика (original)",50,1
1084,35459,"Nokia N73, N78, N80 - микровыключатель ""On, Off"" (original)",50,1
1085,35475,"Nokia N73, N95, N95 8Gb, N900 - микровыключатель ""On, Off"" видеокамеры (original)",100,1
1086,35675,"Nokia N76, N95, N95 8Гб, N96 - микровыключатель ""On, Off"" (original)",50,1
1087,35458,"Nokia N78 - джойстик управления меню в сборе с модулем клавиатуры (original) (X,F)",2000,1
1088,35740,"Nokia N79 - джойстик управления меню в сборе с подклавиатурной платой (original)",750,1
1089,35569,"Nokia N79, N85, N96 - переключатель блокировки клавиатуры (original)",150,1
1090,37347,"Nokia N82 - джойстик управления меню в сборе с модулем клавиатуры (original), цвет: Black",650,1
1091,37348,"Nokia N82 - джойстик управления меню в сборе с модулем клавиатуры (original), цвет: Silver",950,1
1092,35568,"Nokia N85 - микровыключатель ""On, Off"" видеокамеры (original)",50,1
1093,35567,"Nokia N85, N86, N8-00 - микровыключатель ""On, Off"" (original)",50,1
1094,32692,"Nokia N90 - сборка микровыключателя и вспышки видокамеры (original)",250,1
1095,35548,"Nokia N96 - кнопка джойстика пластиковая (original)",100,1
1096,37287,"Nokia N97, N97 Mini - переключатель блокировки клавиатуры (original)",100,1
1097,42285,"Nokia 100, 101, 1616 - разъем зарядки (original)",150,1
1098,29430,"Nokia 1110, 1112, 1600, 2310, 2610, 6030, 6060 - системный разъем (original)",150,1
1099,37087,"Nokia 1200, 1202, 1208, 1209, 1650, 1661, 1680 Classic - системный разъем (original)",60,1
1100,34882,"Nokia 2220 Slide - аудио разъем (original)",100,1
1101,37088,"Nokia 2600 Classic, 2630, 2660, 2680 Slide, 2760 - системный разъем (original)",60,1
1102,41696,"Nokia 2690, 2710 Navigator - аудио разъем (original)",150,1
1103,39153,"Nokia 2700 Classic, 2710 Navigator - разъем micro USB (original)",150,1
1104,45713,"Nokia 300 Asha - держатель разъема зарядки и аудио разъема (original)",,1
1105,45707,"Nokia 300 Asha - разъем зарядки (original)",150,1
1106,45706,"Nokia 300, 303 Asha - аудио разъем (original)",150,1
1107,45701,"Nokia 300, 303 Asha - разъем micro USB (original)",150,1
1108,35079,"Nokia 303 Asha, 3120 Classic, 3600 Slide, 3710 Fold - разъем зарядки (original)",150,1
1109,33112,"Nokia 3110 Classic, 3109 Classic - разъем mini USB (original)",150,1
1110,35572,"Nokia 3120 Classic, 3555, 3710 Fold - разъем micro USB (original)",150,1
1111,29701,"Nokia 3310, 3330, 3410 - системный разъем с микрофоном (original)",50,1
1112,45058,"Nokia 3500 Classic - аудио разъем (original)",,1
1113,37326,"Nokia 3600 Slide - аудио разъем со шлейфом боковых клавиш (original)",350,1
1114,35574,"Nokia 3600 Slide - разъем micro USB (original)",50,1
1115,35590,"Nokia 3610 Fold - разъем зарядки (original)",50,1
1116,45687,"Nokia 500 - аудио разъем (original)",,1
1117,45691,"Nokia 500 - разъем micro USB (original)",,1
1118,45688,"Nokia 500 - разъем зарядки (original)",,1
1119,37089,"Nokia 5000 - системный разъем (original)",60,1
1120,34879,"Nokia 5130, 5220, 5228, 5230, 5235, 5310, 5320, 5330, 5530, 5610, 5730, 5800 - разъем зарядки (original)",150,1
1121,39342,"Nokia 5130, 5228, 5230, 5235, 5310, 5800, 5800 Navigator - аудио разъем (original)",150,1
1122,34543,"Nokia 5200, 5300 - разъем mini USB (original)",150,1
1123,29806,"Nokia 5200, 5300, 5700 - разъем зарядки (original)",150,1
1124,35791,"Nokia 5220, 5228, 5230 XpressMusic, 5235, 5310, 5320, 5610, 5800 - разъем micro USB (original)",150,1
1125,43775,"Nokia 5250 - аудио разъем (original)",,1
1126,43776,"Nokia 5250 - разъем зарядки (original)",150,1
1127,42298,"Nokia 5330 - аудио разъем в сборе с разъемом USB и шлейфом (original)",450,1
